ledger_id,sku_code,movement_type,qty_change,reference_id,movement_date
LED-001511404,NQ-ACC-SCF-003-FREE-BLK,판매출고,-1,ORD-000881126,2026-04-18T15:33:00
LED-001923621,NQ-TOP-001-L-SKB,판매출고,-1,ORD-001121831,2026-07-25T15:09:00
LED-001228844,NQ-CLR-COOL-002-S-ASH,판매출고,-1,ORD-000715411,2026-03-01T15:23:00
LED-000593138,NQ-OUT-002-S-GRY,판매출고,-1,ORD-000344029,2025-07-30T19:30:00
LED-001394493,NQ-TOP-001-M-GRY,판매출고,-1,ORD-000812991,2026-03-21T21:03:00
LED-002105064,NQ-PNT-003-S-BLK,판매출고,-1,ORD-001236974,2026-08-14T23:48:00
LED-000807400,TRD-OUT-02-WAV-002-L-BRN,판매출고,-1,ORD-000468322,2025-10-25T22:25:00
LED-001597744,NQ-TOP-001-L-SKB,판매출고,-1,ORD-000931627,2026-05-09T22:02:00
LED-001448410,NQ-PNT-001-S-NVY,판매출고,-1,ORD-000844459,2026-04-04T08:59:00
LED-001303450,TRD-OUT-03-NAT-003-L-BEG,판매출고,-1,ORD-000759071,2026-03-08T08:09:00
LED-000900494,NQ-CLR-MUT-003-S-CRM,판매출고,-1,ORD-000522947,2025-11-24T22:12:00
LED-001110207,NQ-CLR-COOL-002-M-ASH,반품입고,1,ORD-000646908,2026-02-06T00:00:00
LED-000087520,NQ-TOP-002-3XL-BLK,판매출고,-1,ORD-000050387,2024-07-27T11:13:00
LED-000562647,NQ-TOP-001-L-SKB,판매출고,-1,ORD-000326382,2025-07-22T11:05:00
LED-000678014,NQ-TOP-001-L-ORC,반품입고,1,ORD-000393470,2025-09-26T00:00:00
LED-000669987,NQ-CLR-COOL-005-L-IVR,입고,272,PO-000001283,2025-08-25T00:00:00
LED-001753923,NQ-PNT-001-2XL-KHK,판매출고,-1,ORD-001023046,2026-06-15T23:17:00
LED-000536061,NQ-TOP-001-XL-NVY,판매출고,-1,ORD-000310908,2025-07-07T16:51:00
LED-001961947,NQ-PNT-001-XS-GRY,판매출고,-1,ORD-001145017,2026-07-28T08:51:00
LED-002026964,NQ-OUT-001-M-NVY,판매출고,-1,ORD-001185523,2026-08-04T23:32:00
LED-000273464,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-000158937,2025-02-26T21:05:00
LED-001935839,NQ-CLR-MUT-003-M-CRM,반품입고,1,ORD-001129085,2026-08-20T02:00:00
LED-001864254,NQ-OUT-001-L-BEG,판매출고,-1,ORD-001087206,2026-07-11T09:21:00
LED-000964627,NQ-PNT-001-4XL-BLK,반품입고,1,ORD-000561002,2025-12-18T00:00:00
LED-000954466,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000555122,2025-12-06T23:12:00
LED-000435243,NQ-OUT-001-M-BEG,판매출고,-1,ORD-000252360,2025-05-11T20:32:00
LED-000964183,NQ-PNT-004-L-BLK,판매출고,-1,ORD-000560761,2025-12-10T19:53:00
LED-000270177,NQ-TOP-001-L-LYL,판매출고,-1,ORD-000157014,2025-02-21T12:01:00
LED-001848823,NQ-TOP-003-XL-BLK,반품입고,1,ORD-001078164,2026-07-31T00:00:00
LED-001934679,NQ-TOP-004-2XL-NVY,판매출고,-1,ORD-001128387,2026-07-26T22:35:00
LED-000831845,NQ-CLR-COOL-002-S-CRM,판매출고,-1,ORD-000482495,2025-11-04T21:49:00
LED-000599051,NQ-TOP-001-L-WHT,판매출고,-1,ORD-000347506,2025-08-01T15:23:00
LED-001632075,NQ-CLR-WRM-001-M-CRM,판매출고,-1,ORD-000951638,2026-05-17T15:34:00
LED-001335773,NQ-ACC-CAP-004-FREE-BRN,판매출고,-1,ORD-000778132,2026-03-11T22:00:00
LED-001706123,NQ-OUT-003-S-BLK,판매출고,-1,ORD-000995150,2026-06-04T22:19:00
LED-001338818,NQ-CLR-COOL-002-S-ASH,판매출고,-1,ORD-000779913,2026-03-12T18:16:00
LED-001091634,NQ-PNT-001-2XL-BLK,반품입고,1,ORD-000635696,2026-01-30T00:00:00
LED-001409933,NQ-TOP-003-L-BLK,판매출고,-1,ORD-000822068,2026-03-25T10:29:00
LED-001935774,NQ-PNT-001-L-BLK,반품입고,1,ORD-001129049,2026-08-14T02:00:00
LED-000568100,NQ-PNT-001-M-NVY,판매출고,-1,ORD-000329518,2025-07-25T08:45:00
LED-001721094,NQ-CLR-MUT-006-L-ASH,판매출고,-1,ORD-001003962,2026-06-07T20:48:00
LED-001743874,NQ-OUT-002-M-BEG,판매출고,-1,ORD-001017210,2026-06-13T15:17:00
LED-001747277,NQ-OUT-001-M-NVY,판매출고,-1,ORD-001019148,2026-06-14T17:30:00
LED-001605970,NQ-TOP-002-L-WHT,판매출고,-1,ORD-000936506,2026-05-11T14:20:00
LED-000594309,NQ-PNT-003-XL-GRY,반품입고,1,ORD-000344708,2025-08-22T00:00:00
LED-000662602,NQ-OUT-003-S-BEG,판매출고,-1,ORD-000384702,2025-08-21T08:49:00
LED-000693237,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000402186,2025-09-05T18:31:00
LED-001637239,NQ-TOP-001-XS-SKB,반품입고,1,ORD-000954662,2026-06-09T00:00:00
LED-001733584,NQ-TOP-002-S-BLK,판매출고,-1,ORD-001011206,2026-06-11T11:57:00
LED-001895696,NQ-DRS-001-S-BLK,반품입고,1,ORD-001105503,2026-08-03T00:00:00
LED-000415250,NQ-OUT-001-M-NVY,불량처리,0,ORD-000240804,2025-05-11T00:00:00
LED-001546125,NQ-PNT-001-XL-KHK,판매출고,-1,ORD-000901375,2026-04-26T09:43:00
LED-001705049,NQ-TOP-001-4XL-NVY,판매출고,-1,ORD-000994522,2026-06-04T19:09:00
LED-001933920,NQ-CLR-WRM-004-S-IVR,판매출고,-1,ORD-001127946,2026-07-26T12:59:00
LED-000439712,NQ-OUT-002-S-BLK,판매출고,-1,ORD-000254931,2025-05-14T10:25:00
LED-000235806,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000136927,2025-01-08T18:10:00
LED-001593136,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-000928943,2026-05-08T08:03:00
LED-000085104,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-000048993,2024-07-25T15:38:00
LED-001818171,NQ-CLR-MUT-006-S-IVR,판매출고,-1,ORD-001060361,2026-06-30T19:19:00
LED-000793731,NQ-CLR-WRM-004-L-IVR,반품입고,1,ORD-000460431,2025-11-10T00:00:00
LED-001325057,NQ-DRS-001-M-BLK,판매출고,-1,ORD-000771875,2026-03-10T12:25:00
LED-001119287,NQ-TOP-001-3XL-WHT,반품입고,1,ORD-000652438,2026-02-09T00:00:00
LED-001552447,NQ-CLR-COOL-002-S-ASH,판매출고,-1,ORD-000905070,2026-04-28T09:32:00
LED-000114519,NQ-PNT-001-M-GRY,판매출고,-1,ORD-000066044,2024-08-27T13:09:00
LED-000557100,NQ-CLR-MUT-003-M-CRM,판매출고,-1,ORD-000323147,2025-07-19T14:15:00
LED-000513316,NQ-OUT-001-L-NVY,판매출고,-1,ORD-000297821,2025-06-25T15:20:00
LED-000681688,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000395567,2025-08-31T08:50:00
LED-002095028,NQ-PNT-001-L-BLK,판매출고,-1,ORD-001230246,2026-08-11T19:13:00
LED-000214269,NQ-PNT-001-XL-GRY,판매출고,-1,ORD-000124171,2024-12-23T20:26:00
LED-000704357,NQ-CLR-COOL-005-L-IVR,판매출고,-1,ORD-000408619,2025-09-10T11:59:00
LED-000600947,NQ-CLR-WRM-001-M-ASH,판매출고,-1,ORD-000348599,2025-08-01T11:56:00
LED-001043040,NQ-PNT-001-XL-KHK,판매출고,-1,ORD-000606447,2025-12-29T21:59:00
LED-000374137,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000216923,2025-04-06T10:37:00
LED-000955125,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000555484,2025-12-06T19:56:00
LED-001365969,NQ-CLR-WRM-001-L-IVR,판매출고,-1,ORD-000796094,2026-03-14T13:15:00
LED-001760222,NQ-OUT-001-M-BLK,판매출고,-1,ORD-001026695,2026-06-17T21:14:00
LED-001587483,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000925642,2026-05-07T18:21:00
LED-001777976,NQ-PNT-001-L-KHK,반품입고,1,ORD-001036999,2026-07-05T00:00:00
LED-001718708,NQ-TOP-001-XL-NVY,판매출고,-1,ORD-001002567,2026-06-07T23:43:00
LED-000458338,NQ-CLR-COOL-002-L-IVR,판매출고,-1,ORD-000265769,2025-05-25T14:05:00
LED-000898205,NQ-PNT-001-S-GRY,판매출고,-1,ORD-000521554,2025-11-24T19:58:00
LED-000345546,NQ-CLR-WRM-001-M-IVR,판매출고,-1,ORD-000200581,2025-03-20T14:57:00
LED-001876728,NQ-PNT-001-S-BEG,반품입고,1,ORD-001094437,2026-08-05T00:00:00
LED-000622841,NQ-TOP-001-L-LYL,판매출고,-1,ORD-000361465,2025-08-06T14:23:00
LED-001254011,NQ-TOP-001-L-NVY,반품입고,1,ORD-000730189,2026-03-19T00:00:00
LED-000654194,NQ-TOP-003-M-BLK,판매출고,-1,ORD-000379884,2025-08-16T19:52:00
LED-000200373,NQ-TOP-001-XS-WHT,판매출고,-1,ORD-000116140,2024-12-11T14:28:00
LED-000759748,NQ-CLR-COOL-002-S-CRM,판매출고,-1,ORD-000440771,2025-10-04T12:33:00
LED-001626602,NQ-TOP-005-XS-NVY,판매출고,-1,ORD-000948463,2026-05-16T18:47:00
LED-001685505,NQ-CLR-MUT-003-L-IVR,판매출고,-1,ORD-000982981,2026-05-30T09:01:00
LED-000597998,NQ-CLR-WRM-004-L-IVR,판매출고,-1,ORD-000346867,2025-07-31T15:22:00
LED-001400516,NQ-PNT-001-2XL-BEG,판매출고,-1,ORD-000816559,2026-03-22T08:20:00
LED-000912764,NQ-OUT-001-L-BLK,판매출고,-1,ORD-000530171,2025-11-26T12:14:00
LED-001685197,NQ-TOP-001-S-BLK,판매출고,-1,ORD-000982794,2026-05-30T09:40:00
LED-001032918,NQ-TOP-001-M-NVY,판매출고,-1,ORD-000600269,2025-12-27T23:33:00
LED-001609192,NQ-TOP-001-2XL-WHT,판매출고,-1,ORD-000938356,2026-05-12T20:46:00
LED-000553524,NQ-PNT-001-S-BEG,판매출고,-1,ORD-000321119,2025-07-17T22:17:00
LED-000669937,NQ-TOP-001-M-NVY,판매출고,-1,ORD-000388863,2025-08-24T13:18:00
LED-001935425,NQ-PNT-001-M-BLK,판매출고,-1,ORD-001128843,2026-07-26T09:39:00
LED-001755267,NQ-TOP-001-3XL-BLK,판매출고,-1,ORD-001023833,2026-06-15T21:59:00
LED-001895130,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-001105182,2026-07-18T09:04:00
LED-001436379,NQ-TOP-003-M-GRY,판매출고,-1,ORD-000837464,2026-03-31T19:56:00
LED-002025125,NQ-PNT-001-2XL-BLK,판매출고,-1,ORD-001184390,2026-08-03T11:30:00
LED-002055453,NQ-OUT-002-L-NVY,판매출고,-1,ORD-001204021,2026-08-07T21:40:00
LED-000370260,NQ-CLR-WRM-004-M-CRM,판매출고,-1,ORD-000214716,2025-04-04T22:43:00
LED-002053754,NQ-TOP-001-L-BLK,판매출고,-1,ORD-001202922,2026-08-07T08:47:00
LED-001568175,NQ-CLR-MUT-003-M-CRM,판매출고,-1,ORD-000914316,2026-05-02T09:31:00
LED-001484163,NQ-TOP-001-S-GRY,반품입고,1,ORD-000865352,2026-04-24T00:00:00
LED-001786816,NQ-PNT-003-L-BLK,판매출고,-1,ORD-001042069,2026-06-23T23:54:00
LED-001666776,NQ-OUT-001-S-BLK,판매출고,-1,ORD-000971941,2026-05-26T09:48:00
LED-001370879,NQ-CLR-COOL-002-S-CRM,판매출고,-1,ORD-000799003,2026-03-15T20:35:00
LED-002081758,NQ-PNT-001-S-BLK,판매출고,-1,ORD-001221503,2026-08-09T10:16:00
LED-001260838,NQ-ACC-BAG-001-FREE-WHT,반품입고,1,ORD-000734105,2026-03-14T00:00:00
LED-000148312,NQ-PNT-002-M-BLK,판매출고,-1,ORD-000085724,2024-10-17T23:27:00
LED-000769005,NQ-TOP-001-L-NVY,판매출고,-1,ORD-000446087,2025-10-08T09:40:00
LED-000511627,NQ-CLR-MUT-003-S-ASH,판매출고,-1,ORD-000296824,2025-06-24T22:30:00
LED-001396444,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000814155,2026-03-22T08:53:00
LED-002126510,NQ-TOP-001-M-LYL,판매출고,-1,ORD-001251576,2026-08-20T08:06:00
LED-000198086,NQ-PNT-001-L-KHK,판매출고,-1,ORD-000114791,2024-12-07T20:46:00
LED-001701427,NQ-TOP-001-3XL-SKB,판매출고,-1,ORD-000992394,2026-06-03T09:27:00
LED-000966400,NQ-PNT-002-L-BLK,판매출고,-1,ORD-000561974,2025-12-11T18:12:00
LED-002018402,NQ-PNT-001-S-GRY,판매출고,-1,ORD-001180155,2026-08-03T23:31:00
LED-001019785,NQ-TOP-001-L-LYL,판매출고,-1,ORD-000592772,2025-12-24T16:04:00
LED-000416723,NQ-TOP-001-XL-NVY,판매출고,-1,ORD-000241652,2025-05-01T17:17:00
LED-002029455,NQ-PNT-001-M-BEG,판매출고,-1,ORD-001187172,2026-08-04T22:28:00
LED-001811700,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-001056593,2026-06-29T22:47:00
LED-002124637,NQ-TOP-001-4XL-SKB,판매출고,-1,ORD-001250296,2026-08-20T08:10:00
LED-000228401,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000132492,2025-01-03T18:05:00
LED-000934231,NQ-TOP-001-3XL-LYL,판매출고,-1,ORD-000543211,2025-11-29T10:01:00
LED-001629073,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000949900,2026-05-17T13:11:00
LED-000990158,NQ-PNT-001-L-KHK,판매출고,-1,ORD-000575501,2025-12-18T15:52:00
LED-000492323,NQ-CLR-MUT-006-S-ASH,판매출고,-1,ORD-000285482,2025-06-13T11:50:00
LED-000189967,NQ-CLR-WRM-001-M-IVR,판매출고,-1,ORD-000110035,2024-11-29T22:08:00
LED-001013151,NQ-TOP-001-L-LYL,반품입고,1,ORD-000588981,2025-12-29T02:00:00
LED-001607947,NQ-CLR-MUT-003-M-CRM,판매출고,-1,ORD-000937641,2026-05-12T17:16:00
LED-001898452,NQ-CLR-WRM-001-L-ASH,판매출고,-1,ORD-001107140,2026-07-19T14:32:00
LED-001470769,NQ-PNT-002-S-BEG,판매출고,-1,ORD-000857609,2026-04-09T23:22:00
LED-001150396,NQ-OUT-001-M-NVY,반품입고,1,ORD-000670471,2026-02-18T00:00:00
LED-001276533,NQ-PNT-003-XL-BEG,판매출고,-1,ORD-000743234,2026-03-06T17:28:00
LED-001264836,TRD-OUT-03-WAV-002-S-BEG,판매출고,-1,ORD-000736406,2026-03-05T16:17:00
LED-000230609,NQ-TOP-001-XL-SKB,판매출고,-1,ORD-000133814,2025-01-04T08:18:00
LED-000478167,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000277317,2025-06-05T15:46:00
LED-001023526,NQ-PNT-001-L-GRY,판매출고,-1,ORD-000594885,2025-12-25T19:42:00
LED-000066867,NQ-CLR-COOL-002-M-CRM,판매출고,-1,ORD-000038334,2024-06-21T16:44:00
LED-000906461,NQ-CLR-MUT-003-M-ASH,반품입고,1,ORD-000526460,2025-12-05T00:00:00
LED-000278516,TRD-OUT-01-STR-001-S-GRY,판매출고,-1,ORD-000161823,2025-03-01T15:19:00
LED-001449728,NQ-CLR-MUT-003-L-CRM,반품입고,1,ORD-000845228,2026-04-26T02:00:00
LED-002028022,NQ-ACC-BAG-001-FREE-BRN,판매출고,-1,ORD-001186214,2026-08-04T17:47:00
LED-000261479,NQ-TOP-001-M-WHT,반품입고,1,ORD-000151897,2025-03-04T00:00:00
LED-000937110,NQ-TOP-003-XL-BLK,판매출고,-1,ORD-000544896,2025-11-30T21:37:00
LED-001995348,NQ-TOP-001-2XL-WHT,반품입고,1,ORD-001165657,2026-08-18T00:00:00
LED-000467062,NQ-TOP-001-L-BLK,판매출고,-1,ORD-000270866,2025-05-30T23:24:00
LED-000237886,NQ-CLR-COOL-002-M-IVR,판매출고,-1,ORD-000138149,2025-01-10T10:07:00
LED-001076561,NQ-PNT-001-3XL-KHK,반품입고,1,ORD-000626576,2026-01-15T00:00:00
LED-001349870,NQ-PNT-003-M-BLK,판매출고,-1,ORD-000786402,2026-03-13T21:34:00
LED-000274635,NQ-PNT-003-XL-BEG,판매출고,-1,ORD-000159619,2025-02-28T08:17:00
LED-000419313,NQ-PNT-001-3XL-BLK,판매출고,-1,ORD-000243170,2025-05-02T21:27:00
LED-001261418,NQ-TOP-003-M-GRY,판매출고,-1,ORD-000734450,2026-03-04T17:14:00
LED-000655271,NQ-TOP-001-M-BLK,판매출고,-1,ORD-000380511,2025-08-17T09:19:00
LED-000505743,NQ-OUT-001-S-BEG,판매출고,-1,ORD-000293323,2025-06-21T12:51:00
LED-001113829,NQ-CLR-WRM-004-S-IVR,반품입고,1,ORD-000649048,2026-02-08T00:00:00
LED-001716234,NQ-CLR-WRM-004-S-ASH,판매출고,-1,ORD-001001094,2026-06-07T12:42:00
LED-000781091,NQ-TOP-001-2XL-NVY,판매출고,-1,ORD-000453050,2025-10-13T21:43:00
LED-001022369,NQ-TOP-001-XL-BLK,판매출고,-1,ORD-000594231,2025-12-25T23:34:00
LED-000743107,NQ-PNT-001-3XL-KHK,판매출고,-1,ORD-000431127,2025-09-27T18:25:00
LED-001376554,NQ-CLR-COOL-002-M-ASH,판매출고,-1,ORD-000802319,2026-03-17T13:07:00
LED-000897345,NQ-PNT-001-3XL-KHK,판매출고,-1,ORD-000521031,2025-11-24T14:57:00
LED-000109013,NQ-PNT-001-M-KHK,판매출고,-1,ORD-000062819,2024-08-17T23:14:00
LED-001316318,NQ-TOP-001-XS-BLK,판매출고,-1,ORD-000766652,2026-03-09T14:41:00
LED-001299026,NQ-CLR-WRM-001-L-CRM,판매출고,-1,ORD-000756475,2026-03-08T17:12:00
LED-000487513,NQ-PNT-001-L-BEG,판매출고,-1,ORD-000282762,2025-06-10T15:55:00
LED-000840023,NQ-PNT-002-2XL-BLK,판매출고,-1,ORD-000487264,2025-11-08T21:33:00
LED-001048075,NQ-PNT-002-M-BEG,판매출고,-1,ORD-000609371,2025-12-30T12:10:00
LED-001105465,NQ-CLR-COOL-002-S-IVR,반품입고,1,ORD-000644099,2026-01-21T00:00:00
LED-000103214,NQ-CLR-WRM-001-L-IVR,판매출고,-1,ORD-000059473,2024-08-08T12:25:00
LED-000521573,NQ-PNT-001-XL-BLK,반품입고,1,ORD-000302585,2025-07-20T00:00:00
LED-000820259,TRD-TOP-01-WAV-002-S-IVR,반품입고,1,ORD-000475771,2025-11-12T02:00:00
LED-002011856,NQ-PNT-001-2XL-KHK,판매출고,-1,ORD-001175949,2026-08-02T18:43:00
LED-000273318,NQ-PNT-001-L-KHK,판매출고,-1,ORD-000158860,2025-02-25T10:41:00
LED-001378808,NQ-DRS-001-M-BLK,반품입고,1,ORD-000803609,2026-04-04T00:00:00
LED-000074482,NQ-PNT-001-2XL-KHK,판매출고,-1,ORD-000042831,2024-07-06T10:26:00
LED-001055293,NQ-TOP-001-M-ORC,판매출고,-1,ORD-000613596,2026-01-01T08:18:00
LED-002117545,NQ-TOP-001-XL-GRY,판매출고,-1,ORD-001245557,2026-08-17T09:28:00
LED-000216158,NQ-PNT-001-XS-GRY,판매출고,-1,ORD-000125290,2024-12-24T18:34:00
LED-001331739,NQ-TOP-001-M-SKB,판매출고,-1,ORD-000775727,2026-03-11T10:17:00
LED-001807990,NQ-CLR-WRM-001-S-CRM,판매출고,-1,ORD-001054375,2026-06-28T22:13:00
LED-000681312,NQ-TOP-002-XL-GRY,반품입고,1,ORD-000395348,2025-09-24T00:00:00
LED-001600825,NQ-CLR-COOL-002-M-ASH,반품입고,1,ORD-000933459,2026-05-18T00:00:00
LED-000739096,NQ-TOP-002-L-BLK,판매출고,-1,ORD-000428806,2025-09-25T13:32:00
LED-001301120,NQ-CLR-MUT-003-M-ASH,판매출고,-1,ORD-000757694,2026-03-08T20:01:00
LED-001548176,NQ-PNT-001-XS-GRY,판매출고,-1,ORD-000902572,2026-04-27T19:14:00
LED-001459956,NQ-ACC-BLT-002-FREE-BRN,판매출고,-1,ORD-000851310,2026-04-06T16:52:00
LED-000505567,NQ-TOP-002-2XL-NVY,판매출고,-1,ORD-000293225,2025-06-21T22:17:00
LED-001003256,NQ-PNT-001-S-NVY,판매출고,-1,ORD-000583377,2025-12-21T12:49:00
LED-001157671,NQ-TOP-005-3XL-NVY,판매출고,-1,ORD-000674569,2026-02-01T22:47:00
LED-001977185,NQ-ACC-BLT-002-FREE-WHT,판매출고,-1,ORD-001154439,2026-07-30T20:30:00
LED-001983755,NQ-TOP-001-L-GRY,판매출고,-1,ORD-001158456,2026-07-31T19:34:00
LED-000737676,NQ-OUT-001-L-BEG,판매출고,-1,ORD-000427978,2025-09-24T22:35:00
LED-000927960,NQ-PNT-001-3XL-BEG,판매출고,-1,ORD-000539452,2025-11-29T09:09:00
LED-000968703,NQ-TOP-001-M-WHT,판매출고,-1,ORD-000563265,2025-12-12T22:16:00
LED-000808114,NQ-TOP-001-M-LYL,판매출고,-1,ORD-000468740,2025-10-25T10:37:00
LED-000038035,NQ-CLR-WRM-001-M-CRM,판매출고,-1,ORD-000021459,2024-04-24T21:31:00
LED-000932431,NQ-TOP-001-S-NVY,판매출고,-1,ORD-000542098,2025-11-29T08:34:00
LED-000174850,NQ-PNT-001-S-BLK,판매출고,-1,ORD-000101150,2024-11-22T16:59:00
LED-001027086,NQ-PNT-001-XS-NVY,판매출고,-1,ORD-000596915,2025-12-26T20:00:00
LED-000090157,NQ-CLR-WRM-001-M-ASH,판매출고,-1,ORD-000051903,2024-07-29T21:23:00
LED-001919685,NQ-CLR-WRM-001-L-CRM,판매출고,-1,ORD-001119526,2026-07-24T08:46:00
LED-000845589,NQ-TOP-001-S-NVY,판매출고,-1,ORD-000490506,2025-11-10T15:54:00
LED-002104450,NQ-TOP-003-2XL-BLK,판매출고,-1,ORD-001236551,2026-08-14T11:24:00
LED-001522304,NQ-TOP-001-3XL-SKB,판매출고,-1,ORD-000887475,2026-04-21T22:28:00
LED-000407693,NQ-TOP-001-S-SKB,판매출고,-1,ORD-000236339,2025-04-25T10:13:00
LED-001936281,NQ-DRS-001-M-IVR,반품입고,1,ORD-001129342,2026-08-15T00:00:00
LED-001444404,NQ-ACC-CAP-004-FREE-BEG,판매출고,-1,ORD-000842089,2026-04-03T22:00:00
LED-000566898,NQ-TOP-001-S-BLK,판매출고,-1,ORD-000328830,2025-07-24T14:47:00
LED-000287980,NQ-OUT-002-M-NVY,반품입고,1,ORD-000167329,2025-03-12T00:00:00
LED-000929658,NQ-PNT-001-2XL-NVY,판매출고,-1,ORD-000540402,2025-11-29T10:05:00
LED-001157391,NQ-OUT-002-M-GRY,판매출고,-1,ORD-000674410,2026-02-01T14:58:00
LED-001353010,NQ-PNT-002-XS-BLK,판매출고,-1,ORD-000788240,2026-03-13T14:29:00
LED-000841061,NQ-TOP-005-M-GRY,판매출고,-1,ORD-000487873,2025-11-08T22:55:00
LED-001518803,NQ-TOP-001-M-WHT,판매출고,-1,ORD-000885398,2026-04-20T11:15:00
LED-002127284,NQ-CLR-WRM-004-M-ASH,판매출고,-1,ORD-001252110,2026-08-20T20:29:00
LED-000400623,NQ-PNT-002-M-GRY,판매출고,-1,ORD-000232148,2025-04-21T17:17:00
LED-000704415,NQ-CLR-MUT-006-L-IVR,판매출고,-1,ORD-000408649,2025-09-10T10:03:00
LED-000139278,NQ-PNT-001-S-KHK,판매출고,-1,ORD-000080431,2024-10-04T12:17:00
LED-000195880,NQ-PNT-001-L-KHK,판매출고,-1,ORD-000113484,2024-12-04T16:20:00
LED-000979084,NQ-TOP-001-XS-GRY,반품입고,1,ORD-000569173,2026-01-10T00:00:00
LED-000105756,NQ-TOP-001-M-BLK,반품입고,1,ORD-000060951,2024-08-25T00:00:00
LED-000327074,NQ-CLR-COOL-002-S-IVR,판매출고,-1,ORD-000189953,2025-03-12T14:08:00
LED-001796377,NQ-PNT-003-M-GRY,판매출고,-1,ORD-001047567,2026-06-25T20:14:00
LED-000868849,NQ-CLR-COOL-002-L-IVR,판매출고,-1,ORD-000504188,2025-11-20T16:23:00
LED-001840517,NQ-TOP-001-M-BLK,판매출고,-1,ORD-001073321,2026-07-05T18:33:00
LED-000288120,NQ-OUT-001-M-BEG,반품입고,1,ORD-000167409,2025-03-16T00:00:00
LED-000122197,NQ-PNT-004-2XL-BEG,판매출고,-1,ORD-000070501,2024-09-08T23:17:00
LED-000356529,NQ-PNT-001-M-NVY,판매출고,-1,ORD-000206848,2025-03-27T23:56:00
LED-000056922,NQ-PNT-001-M-BLK,판매출고,-1,ORD-000032490,2024-06-02T16:48:00
LED-001865527,NQ-TOP-002-XL-NVY,반품입고,1,ORD-001087932,2026-07-21T00:00:00
LED-001822331,NQ-CLR-COOL-002-S-ASH,판매출고,-1,ORD-001062791,2026-07-01T22:30:00
LED-001326945,NQ-ACC-BAG-001-FREE-BLK,판매출고,-1,ORD-000772973,2026-03-11T17:45:00
LED-000296509,NQ-OUT-001-S-NVY,반품입고,1,ORD-000172236,2025-04-01T00:00:00
LED-001657938,NQ-CLR-WRM-001-M-IVR,판매출고,-1,ORD-000966768,2026-05-24T22:38:00
LED-001167732,NQ-OUT-002-S-GRY,판매출고,-1,ORD-000680271,2026-02-05T12:20:00
LED-000299207,NQ-OUT-001-M-BLK,판매출고,-1,ORD-000173782,2025-03-06T18:37:00
LED-001308584,NQ-TOP-001-M-SKB,판매출고,-1,ORD-000762075,2026-03-08T10:55:00
LED-001450021,NQ-CLR-COOL-002-L-ASH,판매출고,-1,ORD-000845399,2026-04-04T20:15:00
LED-001125456,NQ-OUT-001-L-NVY,판매출고,-1,ORD-000656073,2026-01-18T21:46:00
LED-000224030,NQ-TOP-005-S-WHT,판매출고,-1,ORD-000129905,2024-12-30T15:06:00
LED-001637450,NQ-OUT-001-L-BLK,반품입고,1,ORD-000954781,2026-05-27T00:00:00
LED-000979651,NQ-TOP-001-M-LYL,반품입고,1,ORD-000569491,2026-01-07T00:00:00
LED-001640667,NQ-TOP-003-M-GRY,불량처리,0,ORD-000956664,2026-06-03T00:00:00
LED-000200752,NQ-TOP-001-M-WHT,판매출고,-1,ORD-000116362,2024-12-12T15:40:00
LED-000913660,NQ-TOP-001-XL-BLK,반품입고,1,ORD-000530712,2025-12-05T00:00:00
LED-001911675,NQ-TOP-001-M-ORC,판매출고,-1,ORD-001114828,2026-07-22T23:03:00
LED-001877153,NQ-DRS-001-S-IVR,판매출고,-1,ORD-001094681,2026-07-14T19:19:00
LED-000287303,NQ-OUT-002-S-GRY,판매출고,-1,ORD-000166955,2025-03-03T16:06:00
LED-001232929,NQ-OUT-003-L-NVY,판매출고,-1,ORD-000717824,2026-03-01T20:06:00
LED-001077184,NQ-TOP-002-S-NVY,판매출고,-1,ORD-000626941,2026-01-06T08:34:00
LED-000865490,NQ-PNT-002-L-BEG,반품입고,1,ORD-000502260,2025-12-15T00:00:00
LED-000750459,NQ-CLR-COOL-002-S-CRM,판매출고,-1,ORD-000435410,2025-09-30T18:03:00
LED-002120046,NQ-TOP-001-L-SKB,판매출고,-1,ORD-001247234,2026-08-18T18:06:00
LED-001124253,NQ-CLR-COOL-002-L-CRM,판매출고,-1,ORD-000655347,2026-01-17T09:12:00
LED-001304929,TRD-OUT-03-WAV-002-S-BLK,판매출고,-1,ORD-000759920,2026-03-08T13:57:00
